timestamp,Variable1,Variable2,Variable3,target
,,,,
11/5/2017 11:26,US7,HDD,PCI,224
,,,,
11/5/2017 12:20,AP1,HDD,Commercial,2385
,,,,
11/5/2017 12:20,AP1,SSD,Commercial,255
,,,,
11/5/2017 12:20,AP5,HDD,Commercial,449
,,,,
11/5/2017 12:20,EM2,HDD,Commercial,1032
,,,,
11/5/2017 12:20,EM2,SSD,Commercial,628
,,,,
11/5/2017 12:20,EM3,HDD,Commercial,3440
,,,,
11/5/2017 12:20,EM3,SSD,Commercial,1323
,,,,
11/5/2017 12:20,US2,HDD,Commercial,8313
,,,,
11/5/2017 12:20,US2,SSD,Commercial,6522
,,,,
11/5/2017 12:20,US2,SSD,Commercial,179
,,,,
11/5/2017 12:20,US2,SSD,Commercial,99
,,,,
11/5/2017 12:20,US6,HDD,Commercial,3168
,,,,
11/5/2017 12:20,US6,SSD,Commercial,1152
,,,,
11/5/2017 12:20,US7,HDD,PCI,226
,,,,
11/5/2017 13:21,AP1,HDD,Commercial,2385
,,,,
11/5/2017 13:21,AP1,SSD,Commercial,255
,,,,
11/5/2017 13:21,AP5,HDD,Commercial,449
,,,,
11/5/2017 13:21,EM2,HDD,Commercial,1026
,,,,
11/5/2017 13:21,EM2,SSD,Commercial,628
,,,,
11/5/2017 13:21,EM3,HDD,Commercial,3440
,,,,
11/5/2017 13:21,EM3,SSD,Commercial,1323
,,,,
11/5/2017 13:21,US2,HDD,Commercial,8305
,,,,
11/5/2017 13:21,US2,SSD,Commercial,6518
,,,,
11/5/2017 13:21,US2,SSD,Commercial,179
,,,,
11/5/2017 13:21,US2,SSD,Commercial,99
,,,,
11/5/2017 13:21,US6,HDD,Commercial,3170
,,,,
11/5/2017 13:21,US6,SSD,Commercial,1152
,,,,
11/5/2017 13:21,US7,HDD,PCI,225
,,,,
11/5/2017 14:26,AP1,HDD,Commercial,2385
,,,,
11/5/2017 14:26,AP1,SSD,Commercial,255
,,,,
11/5/2017 14:26,AP5,HDD,Commercial,447
,,,,
11/5/2017 14:26,EM2,HDD,Commercial,1030
,,,,
11/5/2017 14:26,EM2,SSD,Commercial,628
,,,,
11/5/2017 14:26,EM3,HDD,Commercial,3440
,,,,
11/5/2017 14:26,EM3,SSD,Commercial,1323
,,,,
11/5/2017 14:26,US2,HDD,Commercial,8313
,,,,
11/5/2017 14:26,US2,SSD,Commercial,6512
,,,,
11/5/2017 14:26,US2,SSD,Commercial,179
,,,,
11/5/2017 14:26,US2,SSD,Commercial,99
,,,,
11/5/2017 14:26,US6,HDD,Commercial,3163
,,,,
11/5/2017 14:26,US6,SSD,Commercial,1152
,,,,
11/5/2017 14:26,US7,HDD,PCI,225
,,,,
11/5/2017 15:39,AP1,HDD,Commercial,2386
,,,,
11/5/2017 15:39,AP1,SSD,Commercial,255
,,,,
11/5/2017 15:39,AP5,HDD,Commercial,450
,,,,
11/5/2017 15:39,EM2,HDD,Commercial,1026
,,,,
11/5/2017 15:39,EM2,SSD,Commercial,628
,,,,
11/5/2017 15:39,EM3,HDD,Commercial,3440
,,,,
11/5/2017 15:39,EM3,SSD,Commercial,1323
,,,,
11/5/2017 15:39,US2,HDD,Commercial,8310
,,,,
11/5/2017 15:39,US2,SSD,Commercial,6528
,,,,
11/5/2017 15:39,US2,SSD,Commercial,179
,,,,
11/5/2017 15:39,US2,SSD,Commercial,93
,,,,
11/5/2017 15:39,US6,HDD,Commercial,3164
,,,,
11/5/2017 15:39,US6,SSD,Commercial,1152
,,,,
11/5/2017 15:39,US7,HDD,PCI,228
,,,,
11/5/2017 16:50,AP1,HDD,Commercial,2386
,,,,
11/5/2017 16:50,AP1,SSD,Commercial,255
,,,,
11/5/2017 16:50,AP5,HDD,Commercial,451
,,,,
11/5/2017 16:50,EM2,HDD,Commercial,1027
,,,,
11/5/2017 16:50,EM2,SSD,Commercial,628
,,,,
11/5/2017 16:50,EM3,HDD,Commercial,3440
,,,,
11/5/2017 16:50,EM3,SSD,Commercial,1323
,,,,
11/5/2017 16:50,US2,HDD,Commercial,8299
,,,,
11/5/2017 16:50,US2,SSD,Commercial,6513
,,,,
11/5/2017 16:50,US2,SSD,Commercial,179
,,,,
11/5/2017 16:50,US2,SSD,Commercial,93
,,,,
11/5/2017 16:50,US6,HDD,Commercial,3162
,,,,
11/5/2017 16:50,US6,SSD,Commercial,1152
,,,,
11/5/2017 16:50,US7,HDD,PCI,224
,,,,
11/5/2017 17:23,AP1,HDD,Commercial,2389
,,,,
11/5/2017 17:23,AP1,SSD,Commercial,255
,,,,
11/5/2017 17:23,AP5,HDD,Commercial,447
,,,,
11/5/2017 17:23,EM2,HDD,Commercial,1026
,,,,
11/5/2017 17:23,EM2,SSD,Commercial,628
,,,,
11/5/2017 17:23,EM3,HDD,Commercial,3440
,,,,
11/5/2017 17:23,EM3,SSD,Commercial,1323
,,,,
11/5/2017 17:23,US2,HDD,Commercial,8299
,,,,
11/5/2017 17:23,US2,SSD,Commercial,6513
,,,,
11/5/2017 17:23,US2,SSD,Commercial,179
,,,,
11/5/2017 17:23,US2,SSD,Commercial,93
,,,,
11/5/2017 17:23,US6,HDD,Commercial,3155
,,,,
11/5/2017 17:23,US6,SSD,Commercial,1152
,,,,
11/5/2017 17:23,US7,HDD,PCI,228
,,,,
11/5/2017 18:18,AP1,HDD,Commercial,2390
,,,,
11/5/2017 18:18,AP1,SSD,Commercial,255
,,,,
11/5/2017 18:18,AP5,HDD,Commercial,447
,,,,
11/5/2017 18:18,EM2,HDD,Commercial,1025
,,,,
11/5/2017 18:18,EM2,SSD,Commercial,628
,,,,
11/5/2017 18:18,EM3,HDD,Commercial,3440
,,,,
11/5/2017 18:18,EM3,SSD,Commercial,1323
,,,,
11/5/2017 18:18,US2,HDD,Commercial,8299
,,,,
11/5/2017 18:18,US2,SSD,Commercial,6513
,,,,
11/5/2017 18:18,US2,SSD,Commercial,179
,,,,
11/5/2017 18:18,US2,SSD,Commercial,93
,,,,
11/5/2017 18:18,US6,HDD,Commercial,3163
,,,,
11/5/2017 18:18,US6,SSD,Commercial,1152
,,,,
11/5/2017 18:18,US7,HDD,PCI,224
,,,,
11/5/2017 19:34,AP1,HDD,Commercial,2388
,,,,
11/5/2017 19:34,AP1,SSD,Commercial,255
,,,,
11/5/2017 19:34,AP5,HDD,Commercial,445
,,,,
11/5/2017 19:34,EM2,HDD,Commercial,1031
,,,,
11/5/2017 19:34,EM2,SSD,Commercial,628
,,,,
11/5/2017 19:34,EM3,HDD,Commercial,3440
,,,,
11/5/2017 19:34,EM3,SSD,Commercial,1323
,,,,
11/5/2017 19:34,US2,HDD,Commercial,8299
,,,,
11/5/2017 19:34,US2,SSD,Commercial,6513
,,,,
11/5/2017 19:34,US2,SSD,Commercial,179
,,,,
11/5/2017 19:34,US2,SSD,Commercial,93
,,,,
11/5/2017 19:34,US6,HDD,Commercial,3154
,,,,
11/5/2017 19:34,US6,SSD,Commercial,1152
,,,,
11/5/2017 19:34,US7,HDD,PCI,224
,,,,
11/5/2017 20:24,AP1,HDD,Commercial,2388
,,,,
11/5/2017 20:24,AP1,SSD,Commercial,267
,,,,
11/5/2017 20:24,AP5,HDD,Commercial,447
,,,,
11/5/2017 20:24,EM2,HDD,Commercial,1028
,,,,
11/5/2017 20:24,EM2,SSD,Commercial,628
,,,,
11/5/2017 20:24,EM3,HDD,Commercial,3440
,,,,
11/5/2017 20:24,EM3,SSD,Commercial,1323
,,,,
11/5/2017 20:24,US2,HDD,Commercial,8296
,,,,
11/5/2017 20:24,US2,SSD,Commercial,6515
,,,,
11/5/2017 20:24,US2,SSD,Commercial,179
,,,,
11/5/2017 20:24,US2,SSD,Commercial,93
,,,,
11/5/2017 20:24,US6,HDD,Commercial,3145
,,,,
11/5/2017 20:24,US6,SSD,Commercial,1152
,,,,
11/5/2017 20:24,US7,HDD,PCI,224
,,,,
11/5/2017 21:20,AP1,HDD,Commercial,2401
,,,,
11/5/2017 21:20,AP1,SSD,Commercial,267
,,,,
11/5/2017 21:20,AP5,HDD,Commercial,447
,,,,
11/5/2017 21:20,EM2,HDD,Commercial,1026
,,,,
11/5/2017 21:20,EM2,SSD,Commercial,628
,,,,
11/5/2017 21:20,EM3,HDD,Commercial,3440
,,,,
11/5/2017 21:20,EM3,SSD,Commercial,1323
,,,,
11/5/2017 21:20,US2,HDD,Commercial,8298
,,,,
11/5/2017 21:20,US2,SSD,Commercial,6520
,,,,
11/5/2017 21:20,US2,SSD,Commercial,179
,,,,
11/5/2017 21:20,US2,SSD,Commercial,93
,,,,
11/5/2017 21:20,US6,HDD,Commercial,3127
,,,,
11/5/2017 21:20,US6,SSD,Commercial,1152
,,,,
11/5/2017 21:20,US7,HDD,PCI,224
,,,,
11/5/2017 22:18,AP1,HDD,Commercial,2398
,,,,
11/5/2017 22:18,AP1,SSD,Commercial,267
,,,,
11/5/2017 22:18,AP5,HDD,Commercial,448
,,,,
11/5/2017 22:18,EM2,HDD,Commercial,1027
,,,,
11/5/2017 22:18,EM2,SSD,Commercial,628
,,,,
11/5/2017 22:18,EM3,HDD,Commercial,3440
,,,,
11/5/2017 22:18,EM3,SSD,Commercial,1323
,,,,
11/5/2017 22:18,US2,HDD,Commercial,8285
,,,,
11/5/2017 22:18,US2,SSD,Commercial,6514
,,,,
11/5/2017 22:18,US2,SSD,Commercial,179
,,,,
11/5/2017 22:18,US2,SSD,Commercial,101
,,,,
11/5/2017 22:18,US6,HDD,Commercial,3148
,,,,
11/5/2017 22:18,US6,SSD,Commercial,1152
,,,,
11/5/2017 22:18,US7,HDD,PCI,224
,,,,
11/5/2017 23:42,AP1,HDD,Commercial,2396
,,,,
11/5/2017 23:42,AP1,SSD,Commercial,267
,,,,
11/5/2017 23:42,AP5,HDD,Commercial,453
,,,,
11/5/2017 23:42,EM2,HDD,Commercial,1027
,,,,
11/5/2017 23:42,EM2,SSD,Commercial,628
,,,,
11/5/2017 23:42,EM3,HDD,Commercial,3440
,,,,
11/5/2017 23:42,EM3,SSD,Commercial,1323
,,,,
11/5/2017 23:42,US2,HDD,Commercial,8298
,,,,
11/5/2017 23:42,US2,SSD,Commercial,6512
,,,,
11/5/2017 23:42,US2,SSD,Commercial,179
,,,,
11/5/2017 23:42,US2,SSD,Commercial,101
,,,,
11/5/2017 23:42,US6,HDD,Commercial,3249
,,,,
11/5/2017 23:42,US6,SSD,Commercial,1152
,,,,
11/5/2017 23:42,US7,HDD,PCI,224
,,,,
11/6/2017 0:40,AP1,HDD,Commercial,2409
,,,,
11/6/2017 0:40,AP1,SSD,Commercial,274
,,,,
11/6/2017 0:40,AP5,HDD,Commercial,454
,,,,
11/6/2017 0:40,EM2,HDD,Commercial,1029
,,,,
11/6/2017 0:40,EM2,SSD,Commercial,628
,,,,
11/6/2017 0:40,EM3,HDD,Commercial,3440
,,,,
11/6/2017 0:40,EM3,SSD,Commercial,1323
,,,,
11/6/2017 0:40,US2,HDD,Commercial,8298
,,,,
11/6/2017 0:40,US2,SSD,Commercial,6512
,,,,
11/6/2017 0:40,US2,SSD,Commercial,179
,,,,
11/6/2017 0:40,US2,SSD,Commercial,101
,,,,
11/6/2017 0:40,US6,HDD,Commercial,3285
,,,,
11/6/2017 0:40,US6,SSD,Commercial,1152
,,,,
11/6/2017 0:40,US7,HDD,PCI,225
,,,,
11/6/2017 1:21,AP1,HDD,Commercial,2413
,,,,
11/6/2017 1:21,AP1,SSD,Commercial,274
,,,,
11/6/2017 1:21,AP5,HDD,Commercial,454
,,,,
11/6/2017 1:21,EM2,HDD,Commercial,1028
,,,,
11/6/2017 1:21,EM2,SSD,Commercial,628
,,,,
11/6/2017 1:21,EM3,HDD,Commercial,3440
,,,,
11/6/2017 1:21,EM3,SSD,Commercial,1323
,,,,
11/6/2017 1:21,US2,HDD,Commercial,8298
,,,,
11/6/2017 1:21,US2,SSD,Commercial,6512
,,,,
11/6/2017 1:21,US2,SSD,Commercial,179
,,,,
11/6/2017 1:21,US2,SSD,Commercial,101
,,,,
11/6/2017 1:21,US6,HDD,Commercial,3361
,,,,
11/6/2017 1:21,US6,SSD,Commercial,1153
,,,,
11/6/2017 1:21,US7,HDD,PCI,224
,,,,
11/6/2017 2:18,AP1,HDD,Commercial,2414
,,,,
11/6/2017 2:18,AP1,SSD,Commercial,270
,,,,
11/6/2017 2:18,AP5,HDD,Commercial,451
,,,,
11/6/2017 2:18,EM2,HDD,Commercial,1029
,,,,
11/6/2017 2:18,EM2,SSD,Commercial,627
,,,,
11/6/2017 2:18,EM3,HDD,Commercial,3440
,,,,
11/6/2017 2:18,EM3,SSD,Commercial,1323
,,,,
11/6/2017 2:18,US2,HDD,Commercial,8298
,,,,
11/6/2017 2:18,US2,SSD,Commercial,6512
,,,,
11/6/2017 2:18,US2,SSD,Commercial,179
,,,,
11/6/2017 2:18,US2,SSD,Commercial,101
,,,,
11/6/2017 2:18,US6,HDD,Commercial,3369
,,,,
11/6/2017 2:18,US6,SSD,Commercial,1154
,,,,
11/6/2017 2:18,US7,HDD,PCI,224
,,,,
11/6/2017 3:16,AP1,HDD,Commercial,2421
,,,,
11/6/2017 3:16,AP1,SSD,Commercial,270
,,,,
11/6/2017 3:16,AP5,HDD,Commercial,452
,,,,
11/6/2017 3:16,EM2,HDD,Commercial,1027
,,,,
11/6/2017 3:16,EM2,SSD,Commercial,627
,,,,
11/6/2017 3:16,EM3,HDD,Commercial,3440
,,,,
11/6/2017 3:16,EM3,SSD,Commercial,1323
,,,,
11/6/2017 3:16,US2,HDD,Commercial,8298
,,,,
11/6/2017 3:16,US2,SSD,Commercial,6512
,,,,
11/6/2017 3:16,US2,SSD,Commercial,179
,,,,
11/6/2017 3:16,US2,SSD,Commercial,101
,,,,
11/6/2017 3:16,US6,HDD,Commercial,3377
,,,,
11/6/2017 3:16,US6,SSD,Commercial,1154
,,,,
11/6/2017 3:16,US7,HDD,PCI,224
,,,,
11/6/2017 4:27,AP1,HDD,Commercial,2418
,,,,
11/6/2017 4:27,AP1,SSD,Commercial,270
,,,,
11/6/2017 4:27,AP5,HDD,Commercial,456
,,,,
11/6/2017 4:27,EM2,HDD,Commercial,1028
,,,,
11/6/2017 4:27,EM2,SSD,Commercial,627
,,,,
11/6/2017 4:27,EM3,HDD,Commercial,3440
,,,,
11/6/2017 4:27,EM3,SSD,Commercial,1323
,,,,
11/6/2017 4:27,US2,HDD,Commercial,8428
,,,,
11/6/2017 4:27,US2,SSD,Commercial,6629
,,,,
11/6/2017 4:27,US2,SSD,Commercial,179
,,,,
11/6/2017 4:27,US2,SSD,Commercial,105
,,,,
11/6/2017 4:27,US6,HDD,Commercial,3367
,,,,
11/6/2017 4:27,US6,SSD,Commercial,1155
,,,,
11/6/2017 4:27,US7,HDD,PCI,226
,,,,
11/6/2017 5:31,AP1,HDD,Commercial,2417
,,,,
11/6/2017 5:31,AP1,SSD,Commercial,270
,,,,
11/6/2017 5:31,AP5,HDD,Commercial,455
,,,,
11/6/2017 5:31,EM2,HDD,Commercial,1029
,,,,
11/6/2017 5:31,EM2,SSD,Commercial,629
,,,,
11/6/2017 5:31,EM3,HDD,Commercial,3440
,,,,
11/6/2017 5:31,EM3,SSD,Commercial,1323
,,,,
11/6/2017 5:31,US2,HDD,Commercial,8492
,,,,
11/6/2017 5:31,US2,SSD,Commercial,6660
,,,,
11/6/2017 5:31,US2,SSD,Commercial,176
,,,,
11/6/2017 5:31,US2,SSD,Commercial,105
,,,,
11/6/2017 5:31,US6,HDD,Commercial,3351
,,,,
11/6/2017 5:31,US6,SSD,Commercial,1154
,,,,
11/6/2017 5:31,US7,HDD,PCI,224
,,,,
11/6/2017 6:18,AP1,HDD,Commercial,2421
,,,,
11/6/2017 6:18,AP1,SSD,Commercial,270
,,,,
11/6/2017 6:18,AP5,HDD,Commercial,456
,,,,
11/6/2017 6:18,EM2,HDD,Commercial,1022
,,,,
11/6/2017 6:18,EM2,SSD,Commercial,629
,,,,
11/6/2017 6:18,EM3,HDD,Commercial,3440
,,,,
11/6/2017 6:18,EM3,SSD,Commercial,1323
,,,,
11/6/2017 6:18,US2,HDD,Commercial,8492
,,,,
11/6/2017 6:18,US2,SSD,Commercial,6660
,,,,
11/6/2017 6:18,US2,SSD,Commercial,176
,,,,
11/6/2017 6:18,US2,SSD,Commercial,105
,,,,
11/6/2017 6:18,US6,HDD,Commercial,3355
,,,,
11/6/2017 6:18,US6,SSD,Commercial,1153
,,,,
11/6/2017 6:18,US7,HDD,PCI,228
,,,,
11/6/2017 7:25,AP1,HDD,Commercial,2413
,,,,
11/6/2017 7:25,AP1,SSD,Commercial,270
,,,,
11/6/2017 7:25,AP5,HDD,Commercial,456
,,,,
11/6/2017 7:25,EM2,HDD,Commercial,1028
,,,,
11/6/2017 7:25,EM2,SSD,Commercial,629
,,,,
11/6/2017 7:25,EM3,HDD,Commercial,3440
,,,,
11/6/2017 7:25,EM3,SSD,Commercial,1323
,,,,
11/6/2017 7:25,US2,HDD,Commercial,8511
,,,,
11/6/2017 7:25,US2,SSD,Commercial,6669
,,,,
11/6/2017 7:25,US2,SSD,Commercial,176
,,,,
11/6/2017 7:25,US2,SSD,Commercial,105
,,,,
11/6/2017 7:25,US6,HDD,Commercial,3358
,,,,
11/6/2017 7:25,US6,SSD,Commercial,1153
,,,,
11/6/2017 7:25,US7,HDD,PCI,224
,,,,
11/6/2017 8:56,AP1,HDD,Commercial,2409
,,,,
11/6/2017 8:56,AP1,SSD,Commercial,270
,,,,
11/6/2017 8:56,AP5,HDD,Commercial,459
,,,,
11/6/2017 8:56,EM2,HDD,Commercial,1035
,,,,
11/6/2017 8:56,EM2,SSD,Commercial,630
,,,,
11/6/2017 8:56,EM3,HDD,Commercial,3440
,,,,
11/6/2017 8:56,EM3,SSD,Commercial,1323
,,,,
11/6/2017 8:56,US2,HDD,Commercial,8504
,,,,
11/6/2017 8:56,US2,SSD,Commercial,6670
,,,,
11/6/2017 8:56,US2,SSD,Commercial,174
,,,,
11/6/2017 8:56,US2,SSD,Commercial,105
,,,,
11/6/2017 8:56,US6,HDD,Commercial,3356
,,,,
11/6/2017 8:56,US6,SSD,Commercial,1154
,,,,
11/6/2017 8:56,US7,HDD,PCI,224
,,,,
11/6/2017 9:26,AP1,HDD,Commercial,2422
,,,,
11/6/2017 9:26,AP1,SSD,Commercial,270
,,,,
11/6/2017 9:26,AP5,HDD,Commercial,456
,,,,
11/6/2017 9:26,EM2,HDD,Commercial,1037
,,,,
11/6/2017 9:26,EM2,SSD,Commercial,630
,,,,
11/6/2017 9:26,EM3,HDD,Commercial,3440
,,,,
11/6/2017 9:26,EM3,SSD,Commercial,1323
,,,,
11/6/2017 9:26,US2,HDD,Commercial,8523
,,,,
11/6/2017 9:26,US2,SSD,Commercial,6669
,,,,
11/6/2017 9:26,US2,SSD,Commercial,174
,,,,
11/6/2017 9:26,US2,SSD,Commercial,105
,,,,
11/6/2017 9:26,US6,HDD,Commercial,3360
,,,,
11/6/2017 9:26,US6,SSD,Commercial,1154
,,,,
11/6/2017 9:26,US7,HDD,PCI,224
,,,,
11/6/2017 10:44,AP1,HDD,Commercial,2409
,,,,
11/6/2017 10:44,AP1,SSD,Commercial,270
,,,,
11/6/2017 10:44,AP5,HDD,Commercial,459
,,,,
11/6/2017 10:44,EM2,HDD,Commercial,1036
,,,,
11/6/2017 10:44,EM2,SSD,Commercial,620
,,,,
11/6/2017 10:44,EM3,HDD,Commercial,3440
,,,,
11/6/2017 10:44,EM3,SSD,Commercial,1323
,,,,
11/6/2017 10:44,US2,HDD,Commercial,8550
,,,,
11/6/2017 10:44,US2,SSD,Commercial,6668
,,,,
11/6/2017 10:44,US2,SSD,Commercial,173
,,,,
11/6/2017 10:44,US2,SSD,Commercial,106
,,,,
11/6/2017 10:44,US6,HDD,Commercial,3396
,,,,
11/6/2017 10:44,US6,SSD,Commercial,1151
,,,,
11/6/2017 10:44,US7,HDD,PCI,224
,,,,
11/6/2017 11:39,AP1,HDD,Commercial,2408
,,,,
11/6/2017 11:39,AP1,SSD,Commercial,270
,,,,
11/6/2017 11:39,AP5,HDD,Commercial,452
,,,,
11/6/2017 11:39,EM2,HDD,Commercial,1041
,,,,
11/6/2017 11:39,EM2,SSD,Commercial,610
,,,,
11/6/2017 11:39,EM3,HDD,Commercial,3440
,,,,
11/6/2017 11:39,EM3,SSD,Commercial,1323
,,,,
11/6/2017 11:39,US2,HDD,Commercial,8661
,,,,
11/6/2017 11:39,US2,SSD,Commercial,6665
,,,,
11/6/2017 11:39,US2,SSD,Commercial,173
,,,,
11/6/2017 11:39,US2,SSD,Commercial,110
,,,,
11/6/2017 11:39,US6,HDD,Commercial,3399
,,,,
11/6/2017 11:39,US6,SSD,Commercial,1151
,,,,
11/6/2017 11:39,US7,HDD,PCI,224
,,,,
11/6/2017 12:23,AP1,HDD,Commercial,2409
,,,,
11/6/2017 12:23,AP1,SSD,Commercial,270
,,,,
11/6/2017 12:23,AP5,HDD,Commercial,454
,,,,
11/6/2017 12:23,EM2,HDD,Commercial,1038
,,,,
11/6/2017 12:23,EM2,SSD,Commercial,610
,,,,
11/6/2017 12:23,EM3,HDD,Commercial,3440
,,,,
11/6/2017 12:23,EM3,SSD,Commercial,1323
,,,,
11/6/2017 12:23,US2,HDD,Commercial,8661
,,,,
11/6/2017 12:23,US2,SSD,Commercial,6665
,,,,
11/6/2017 12:23,US2,SSD,Commercial,173
,,,,
11/6/2017 12:23,US2,SSD,Commercial,110
,,,,
11/6/2017 12:23,US6,HDD,Commercial,3402
,,,,
11/6/2017 12:23,US6,SSD,Commercial,1151
,,,,
11/6/2017 12:23,US7,HDD,PCI,224
,,,,
11/6/2017 13:58,AP1,HDD,Commercial,2408
,,,,
11/6/2017 13:58,AP1,SSD,Commercial,270
,,,,
11/6/2017 13:58,AP5,HDD,Commercial,451
,,,,
11/6/2017 13:58,EM2,HDD,Commercial,1049
,,,,
11/6/2017 13:58,EM2,SSD,Commercial,610
,,,,
11/6/2017 13:58,EM3,HDD,Commercial,3440
,,,,
11/6/2017 13:58,EM3,SSD,Commercial,1323
,,,,
11/6/2017 13:58,US2,HDD,Commercial,8698
,,,,
11/6/2017 13:58,US2,SSD,Commercial,6661
,,,,
11/6/2017 13:58,US2,SSD,Commercial,173
,,,,
11/6/2017 13:58,US2,SSD,Commercial,110
,,,,
11/6/2017 13:58,US6,HDD,Commercial,3403
,,,,
11/6/2017 13:58,US6,SSD,Commercial,1150
,,,,
11/6/2017 13:58,US7,HDD,PCI,224
,,,,
11/6/2017 14:28,AP1,HDD,Commercial,2411
,,,,
11/6/2017 14:28,AP1,SSD,Commercial,270
,,,,
11/6/2017 14:28,AP5,HDD,Commercial,451
,,,,
11/6/2017 14:28,EM2,HDD,Commercial,1043
,,,,
11/6/2017 14:28,EM2,SSD,Commercial,605
,,,,
11/6/2017 14:28,EM3,HDD,Commercial,3440
,,,,
11/6/2017 14:28,EM3,SSD,Commercial,1323
,,,,
11/6/2017 14:28,US2,HDD,Commercial,8704
,,,,
11/6/2017 14:28,US2,SSD,Commercial,6665
,,,,
11/6/2017 14:28,US2,SSD,Commercial,177
,,,,
11/6/2017 14:28,US2,SSD,Commercial,120
,,,,
11/6/2017 14:28,US6,HDD,Commercial,3458
,,,,
11/6/2017 14:28,US6,SSD,Commercial,1142
,,,,
11/6/2017 14:28,US7,HDD,PCI,224
,,,,
11/6/2017 15:40,AP1,HDD,Commercial,2404
,,,,
11/6/2017 15:40,AP1,SSD,Commercial,263
,,,,
11/6/2017 15:40,AP5,HDD,Commercial,457
,,,,
11/6/2017 15:40,EM2,HDD,Commercial,1046
,,,,
11/6/2017 15:40,EM2,SSD,Commercial,604
,,,,
11/6/2017 15:40,EM3,HDD,Commercial,3440
,,,,
11/6/2017 15:40,EM3,SSD,Commercial,1323
,,,,
11/6/2017 15:40,US2,HDD,Commercial,8713
,,,,
11/6/2017 15:40,US2,SSD,Commercial,6666
,,,,
11/6/2017 15:40,US2,SSD,Commercial,177
,,,,
11/6/2017 15:40,US2,SSD,Commercial,120
,,,,
11/6/2017 15:40,US6,HDD,Commercial,3485
,,,,
11/6/2017 15:40,US6,SSD,Commercial,1149
,,,,
11/6/2017 15:40,US7,HDD,PCI,226
,,,,
11/6/2017 16:26,AP1,HDD,Commercial,2407
,,,,
11/6/2017 16:26,AP1,SSD,Commercial,263
,,,,
11/6/2017 16:26,AP5,HDD,Commercial,450
,,,,
11/6/2017 16:26,EM2,HDD,Commercial,1048
,,,,
11/6/2017 16:26,EM2,SSD,Commercial,604
,,,,
11/6/2017 16:26,EM3,HDD,Commercial,3440
,,,,
11/6/2017 16:26,EM3,SSD,Commercial,1323
,,,,
11/6/2017 16:26,US2,HDD,Commercial,8703
,,,,
11/6/2017 16:26,US2,SSD,Commercial,6659
,,,,
11/6/2017 16:26,US2,SSD,Commercial,177
,,,,
11/6/2017 16:26,US2,SSD,Commercial,123
,,,,
11/6/2017 16:26,US6,HDD,Commercial,3463
,,,,
11/6/2017 16:26,US6,SSD,Commercial,1149
,,,,
11/6/2017 16:26,US7,HDD,PCI,228
,,,,
11/6/2017 17:21,AP1,HDD,Commercial,2406
,,,,
11/6/2017 17:21,AP1,SSD,Commercial,263
,,,,
11/6/2017 17:21,AP5,HDD,Commercial,434
,,,,
11/6/2017 17:21,EM2,HDD,Commercial,1051
,,,,
11/6/2017 17:21,EM2,SSD,Commercial,604
,,,,
11/6/2017 17:21,EM3,HDD,Commercial,3440
,,,,
11/6/2017 17:21,EM3,SSD,Commercial,1323
,,,,
11/6/2017 17:21,US2,HDD,Commercial,8686
,,,,
11/6/2017 17:21,US2,SSD,Commercial,6626
,,,,
11/6/2017 17:21,US2,SSD,Commercial,176
,,,,
11/6/2017 17:21,US2,SSD,Commercial,123
,,,,
11/6/2017 17:21,US6,HDD,Commercial,3479
,,,,
11/6/2017 17:21,US6,SSD,Commercial,1149
,,,,
11/6/2017 17:21,US7,HDD,PCI,230
,,,,
11/6/2017 18:22,AP1,HDD,Commercial,2407
,,,,
11/6/2017 18:22,AP1,SSD,Commercial,263
,,,,
11/6/2017 18:22,AP5,HDD,Commercial,435
,,,,
11/6/2017 18:22,EM2,HDD,Commercial,1034
,,,,
11/6/2017 18:22,EM2,SSD,Commercial,604
,,,,
11/6/2017 18:22,EM3,HDD,Commercial,3440
,,,,
11/6/2017 18:22,EM3,SSD,Commercial,1323
,,,,
11/6/2017 18:22,US2,HDD,Commercial,8686
,,,,
11/6/2017 18:22,US2,SSD,Commercial,6626
,,,,
11/6/2017 18:22,US2,SSD,Commercial,176
,,,,
11/6/2017 18:22,US2,SSD,Commercial,123
,,,,
11/6/2017 18:22,US6,HDD,Commercial,3452
,,,,
11/6/2017 18:22,US6,SSD,Commercial,1153
,,,,
11/6/2017 18:22,US7,HDD,PCI,228
,,,,
11/6/2017 19:32,AP1,HDD,Commercial,2402
,,,,
11/6/2017 19:32,AP1,SSD,Commercial,263
,,,,
11/6/2017 19:32,AP5,HDD,Commercial,434
,,,,
11/6/2017 19:32,EM2,HDD,Commercial,1036
,,,,
11/6/2017 19:32,EM2,SSD,Commercial,604
,,,,
11/6/2017 19:32,EM3,HDD,Commercial,3440
,,,,
11/6/2017 19:32,EM3,SSD,Commercial,1323
,,,,
11/6/2017 19:32,US2,HDD,Commercial,8670
,,,,
11/6/2017 19:32,US2,SSD,Commercial,6619
,,,,
11/6/2017 19:32,US2,SSD,Commercial,176
,,,,
11/6/2017 19:32,US2,SSD,Commercial,123
,,,,
11/6/2017 19:32,US6,HDD,Commercial,3452
,,,,
11/6/2017 19:32,US6,SSD,Commercial,1153
,,,,
11/6/2017 19:32,US7,HDD,PCI,228
,,,,
11/6/2017 20:17,AP1,HDD,Commercial,2405
,,,,
